SMILES,Hit_Miss,MolLogP,TPSA,MolWt,NumRotatableBonds,HallKierAlpha,FractionCSP3,RingCount,NumHDonors,NumHAcceptors
Cc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC(=O)c4cccs4)cc3)C2=O)cc1,1,3.9421200000000027,92.78,432.4570000000001,4.0,-4.039999999999999,0.043478260869565216,4.0,1.0,6.0
Cc1ccc(N2C(=O)NC(=O)/C(=C/c3ccoc3)C2=O)cc1,0,2.2544200000000005,79.62,296.28200000000004,2.0,-3.1499999999999995,0.0625,3.0,1.0,4.0
Cc1ccc(N2CC(C(=O)Nc3cccc(Br)c3)CC2=O)cc1,0,3.7491200000000022,49.410000000000004,373.25000000000017,3.0,-2.1399999999999992,0.2222222222222222,3.0,1.0,2.0
Cc1ccc(N2CC(C(=O)Nc3cccc(Br)c3)CC2=O)cc1C,0,4.057540000000002,49.410000000000004,387.2770000000002,3.0,-2.1399999999999992,0.2631578947368421,3.0,1.0,2.0
Cc1ccc(N2CC(C(=O)Nc3cccc(Cl)c3)CC2=O)cc1,0,3.6400200000000016,49.410000000000004,328.79900000000015,3.0,-2.329999999999999,0.2222222222222222,3.0,1.0,2.0
Cc1ccc(N2CC(C(=O)Nc3cccc(Cl)c3C)CC2=O)cc1,0,3.9484400000000024,49.410000000000004,342.8260000000002,3.0,-2.329999999999999,0.2631578947368421,3.0,1.0,2.0
Cc1ccc(N2CCN(C(=O)c3ccc(C(C)(C)C)cc3)CC2)cc1Cl,0,4.908320000000005,23.55,370.9240000000001,2.0,-1.9999999999999991,0.4090909090909091,3.0,0.0,2.0
Cc1ccc(N=C(S)C2=C(O)c3sccc3N(C)S2(=O)=O)cc1,0,3.7227200000000025,69.97,366.4890000000001,2.0,-1.7699999999999996,0.13333333333333333,3.0,2.0,5.0
Cc1ccc(N=C(S)N(C)Cc2cn(C)c3ccccc23)cc1,0,4.536020000000003,20.53,323.46500000000003,3.0,-2.1999999999999993,0.21052631578947367,3.0,1.0,2.0
Cc1ccc(NC(=O)C(=Cc2ccc(C(=O)O)cc2)C(=O)Nc2ccc(C)cc2C)c(C)c1,1,5.2792800000000035,95.5,442.5150000000002,6.0,-4.1899999999999995,0.14814814814814814,3.0,3.0,3.0
Cc1ccc(NC(=O)C(CC(C)C)NC(N)=O)cc1,0,2.01652,84.22,263.341,5.0,-2.0399999999999996,0.42857142857142855,1.0,3.0,2.0
Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,1,2.1455200000000003,97.38,391.4700000000002,3.0,-2.449999999999999,0.16666666666666666,3.0,1.0,5.0
Cc1ccc(NC(=O)CCl)cc1S(=O)(=O)N1CCCCCC1,1,2.737020000000001,66.48,344.86400000000026,4.0,-1.11,0.5333333333333333,2.0,1.0,3.0
Cc1ccc(NC(=O)CN2C(=O)N/C(=C/c3cc(C)n(-c4cccc(C(=O)O)c4)c3C)C2=O)cc1,0,3.6321600000000016,120.74000000000001,472.5010000000002,6.0,-4.659999999999999,0.15384615384615385,4.0,3.0,5.0
Cc1ccc(NC(=O)CN2C(=O)N/C(=C/c3cccn3-c3ccc(C(=O)O)cc3)C2=O)cc1,0,3.015320000000001,120.74000000000001,444.4470000000002,6.0,-4.659999999999999,0.08333333333333333,4.0,3.0,5.0
Cc1ccc(NC(=O)CN2C(=O)N/C(=C\c3cccn3-c3cccc(C(=O)O)c3)C2=O)cc1,0,3.015320000000001,120.74000000000001,444.4470000000002,6.0,-4.659999999999999,0.08333333333333333,4.0,3.0,5.0
Cc1ccc(NC(=O)CN2C(=O)S/C(=C/c3ccc(O)c([N+](=O)[O-])c3)C2=O)cc1C,1,3.592240000000002,129.85,427.4380000000002,5.0,-3.6599999999999997,0.15,3.0,2.0,7.0
Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cc(C)n(-c4ccc(C(=O)O)cc4)c3C)C2=O)cc1,1,4.775760000000004,108.71000000000001,489.5530000000003,6.0,-4.109999999999999,0.15384615384615385,4.0,2.0,6.0
Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cc(C)n(-c4cccc(C(=O)O)c4)c3C)C2=O)cc1,1,4.775760000000003,108.71000000000001,489.5530000000003,6.0,-4.109999999999999,0.15384615384615385,4.0,2.0,6.0
Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3ccc(-c4cccc(C(=O)O)c4C)o3)C2=O)cc1C,0,5.245060000000005,116.92000000000002,490.5370000000003,6.0,-4.109999999999999,0.15384615384615385,4.0,2.0,6.0
Cc1ccc(NC(=O)CNc2ccccc2N2CCCC2=O)cc1S(=O)(=O)N1CCCCC1,0,3.3470200000000023,98.82000000000001,470.59500000000037,7.0,-2.9099999999999997,0.4166666666666667,4.0,2.0,5.0
Cc1ccc(NC(=O)CNc2ccccc2N2CCCC2=O)cc1S(=O)(=O)N1CCOCC1,0,2.19332,108.05000000000001,472.56700000000035,7.0,-2.9499999999999997,0.391304347826087,4.0,2.0,6.0
Cc1ccc(NC(=O)COc2cccc(/C=C3\SC(=S)N(CCC(=O)O)C3=O)c2)cc1Cl,1,4.341820000000003,95.94,490.99000000000024,8.0,-2.879999999999999,0.18181818181818182,3.0,2.0,6.0
Cc1ccc(NC(=O)CSCC(=O)Nc2sccc2C#N)cc1,0,3.2386000000000017,81.99000000000001,345.44900000000007,6.0,-2.2999999999999994,0.1875,2.0,2.0,5.0
Cc1ccc(NC(=O)CSc2nc(=O)n(CCCN3CCOCC3)c3c2CCCC3)cc1F,1,3.0227200000000014,76.46000000000001,474.60200000000043,8.0,-2.2299999999999995,0.5416666666666666,4.0,1.0,7.0
Cc1ccc(NC(=O)CSc2ncc(-c3ccccc3)n2C(=O)c2ccccc2)cc1,1,5.277820000000004,63.99,427.5290000000001,6.0,-3.639999999999999,0.08,4.0,1.0,5.0
Cc1ccc(NC(=O)CSc2ncnc3ccccc23)cc1S(=O)(=O)N1CCCCCC1,1,4.2337200000000035,92.26,470.6200000000004,6.0,-2.4899999999999998,0.34782608695652173,4.0,1.0,6.0
Cc1ccc(NC(=O)Nc2sc(=S)n(C)c2C)cc1,0,4.076930000000003,46.06,293.41700000000003,2.0,-1.6599999999999997,0.23076923076923078,2.0,2.0,4.0
Cc1ccc(NC(=O)c2cc(NC(=O)/C=C\C(=O)O)ccc2N2CCCCC2)cc1,0,3.8169200000000023,98.74000000000001,407.47000000000025,6.0,-3.61,0.2608695652173913,3.0,3.0,4.0
Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])c(C)c1,0,3.463940000000002,72.24,270.288,3.0,-2.69,0.13333333333333333,2.0,1.0,3.0
Cc1ccc(NC(=O)c2cnc(SCC(=O)NCC3CCCO3)n(C)c2=O)cc1,0,1.7283199999999994,102.32,416.50300000000027,7.0,-2.65,0.4,3.0,2.0,7.0
Cc1ccc(NC(=O)c2cnc(SCC(=O)NCC3CCCO3)n(C)c2=O)cc1C,1,2.0367399999999996,102.32,430.5300000000003,7.0,-2.65,0.42857142857142855,3.0,2.0,7.0
Cc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,1,3.664620000000002,89.02,401.875,5.0,-2.769999999999999,0.10526315789473684,3.0,1.0,5.0
Cc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3C)ncc2Cl)cc1C,1,4.281460000000003,89.02,429.9290000000001,5.0,-2.769999999999999,0.19047619047619047,3.0,1.0,5.0
Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)cc1[N+](=O)[O-],1,5.023620000000002,72.24,346.7950000000001,3.0,-2.44,0.0625,3.0,1.0,4.0
Cc1ccc(NC(=O)c2sc3ncnc(N4CCN(c5ccccn5)CC4)c3c2C)c(C)c1,0,4.590460000000004,74.25,458.5910000000003,4.0,-3.5199999999999996,0.28,5.0,1.0,7.0
Cc1ccc(NC(=S)N/N=C/c2ccc(-c3cc(C(F)(F)F)ccc3Cl)o2)cc1,0,6.247720000000003,49.56,437.87400000000014,4.0,-2.8399999999999985,0.1,3.0,2.0,3.0
Cc1ccc(NC(S)=NNC(=O)c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)cc1Cl,0,3.435920000000003,109.10000000000002,449.9200000000003,5.0,-2.82,0.2631578947368421,3.0,3.0,6.0
Cc1ccc(NC(S)=NNc2ccc(C(=O)O)cc2[N+](=O)[O-])cc1C,0,3.634640000000001,116.86000000000001,360.39500000000015,5.0,-3.0699999999999994,0.125,2.0,4.0,5.0
Cc1ccc(NC2=C(N3CCCCC3)C(=O)c3ccccc3C2=O)cc1,1,4.183620000000003,49.410000000000004,346.43,3.0,-2.8799999999999994,0.2727272727272727,4.0,1.0,4.0
Cc1ccc(NC2=C(N3CCOCC3)C(=O)c3ccccc3C2=O)cc1,0,3.0299200000000015,58.64,348.40200000000004,3.0,-2.9199999999999995,0.23809523809523808,4.0,1.0,5.0
Cc1ccc(NC2=C(NC(=O)c3ccccc3)C(=O)c3ccccc3C2=O)cc1Cl,1,4.781120000000003,75.27,416.86400000000015,4.0,-3.699999999999999,0.041666666666666664,4.0,2.0,4.0
Cc1ccc(NC2=C(NCCO)C(=O)c3ccccc3C2=O)cc1,0,2.2796200000000004,78.43,322.3640000000001,5.0,-2.9199999999999995,0.15789473684210525,3.0,3.0,5.0
Cc1ccc(NC2=C/C(=N/S(=O)(=O)c3cccs3)c3ccccc3C2=O)cc1,1,4.426820000000003,75.6,408.50400000000013,4.0,-3.029999999999999,0.047619047619047616,4.0,1.0,5.0
Cc1ccc(NC2=C/C(=N\S(=O)(=O)c3cccs3)c3ccccc3C2=O)c(C)c1,1,4.735240000000004,75.6,422.5310000000002,4.0,-3.029999999999999,0.09090909090909091,4.0,1.0,5.0
Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,1,3.213420000000001,46.17,263.296,2.0,-2.6799999999999993,0.058823529411764705,3.0,1.0,3.0
Cc1ccc(Nc2cc(C)nc3c(C)ccc([N+](=O)[O-])c23)cc1,1,4.811860000000004,68.06,307.35300000000007,3.0,-2.9499999999999997,0.16666666666666666,3.0,1.0,4.0
Cc1ccc(Nc2cc(C)nn2-c2nc(C)cc(O)n2)cc1,1,3.036760000000001,75.86,295.346,3.0,-2.8899999999999997,0.1875,3.0,2.0,6.0
Cc1ccc(Nc2nnc(-c3ccccc3N)o2)cc1C,1,3.679240000000001,76.97,280.3310000000001,3.0,-2.8199999999999994,0.125,3.0,2.0,5.0
Cc1ccc(O)c(/N=C/C2=C(O)c3ccccc3C2=O)c1,1,3.5685200000000012,69.89000000000001,279.295,2.0,-2.8799999999999994,0.058823529411764705,3.0,2.0,4.0
Cc1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2Cl)cn1,1,3.1708200000000017,82.33,292.67800000000005,3.0,-2.4699999999999998,0.07692307692307693,2.0,0.0,5.0
Cc1ccc(OC(=O)c2ccccc2[N+](=O)[O-])c(Br)c1,0,3.884920000000002,69.44,336.141,3.0,-2.21,0.07142857142857142,2.0,0.0,4.0
Cc1ccc(OCC(=O)N/N=C\c2c(C)n(C)c3ccccc23)c([N+](=O)[O-])c1,0,3.232440000000002,98.75999999999999,380.4040000000001,6.0,-3.6799999999999997,0.2,3.0,1.0,6.0
Cc1ccc(OCC(=O)N/N=C\c2ccc(-c3cccc(C(=O)O)c3)o2)c(C)c1,0,3.790740000000002,101.13,392.4110000000002,7.0,-3.869999999999999,0.13636363636363635,3.0,2.0,5.0
Cc1ccc(Oc2cccc(CN3CCC(n4cc(C)c(=O)[nH]c4=O)CC3)c2)cc1,0,3.782840000000001,67.33,405.49800000000016,5.0,-3.1199999999999997,0.3333333333333333,4.0,1.0,5.0
Cc1ccc(S(=O)(=O)/N=C2/C=C(C3C(=O)CC(C)(C)CC3=O)C(=O)c3ccccc32)cc1,1,3.8701200000000036,97.71000000000001,449.52800000000025,3.0,-3.1899999999999995,0.28,4.0,0.0,5.0
Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)c(C)c1,0,4.371940000000003,112.9,460.51100000000025,5.0,-4.039999999999999,0.08,4.0,2.0,5.0
Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)cc1,1,4.063520000000002,112.9,446.4840000000002,5.0,-4.039999999999999,0.041666666666666664,4.0,2.0,5.0
Cc1ccc(S(=O)(=O)C2=CC(=O)c3ccccc3C2=O)cc1,1,2.731820000000001,68.28,312.34600000000006,2.0,-2.5299999999999994,0.058823529411764705,3.0,0.0,4.0
Cc1ccc(S(=O)(=O)Cc2cc(F)c([N+](=O)[O-])cc2[N+](=O)[O-])cc1,0,2.9244200000000014,120.42000000000002,354.31500000000005,5.0,-2.8800000000000003,0.14285714285714285,2.0,0.0,6.0
Cc1ccc(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(OC(=O)c3ccncc3)c3ccccc23)c(C)c1,0,5.501540000000005,106.53000000000002,537.5970000000003,6.0,-4.889999999999999,0.06666666666666667,5.0,0.0,7.0
Cc1ccc(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(OC(=O)c3ccncc3)c3ccccc23)cc1,1,5.193120000000005,106.53000000000002,523.5700000000003,6.0,-4.889999999999999,0.034482758620689655,5.0,0.0,7.0
Cc1ccc(S(=O)(=O)N(C)c2ccc(OC(=O)CSCc3c(C)noc3C)cc2)cc1C,1,4.572180000000005,89.71,474.60400000000027,8.0,-2.7799999999999994,0.30434782608695654,3.0,0.0,7.0
Cc1ccc(S(=O)(=O)N2CC(c3ccc(Br)cc3)C(C(=O)C3CO3)=N2)cc1,1,2.8695200000000014,79.34,449.3260000000002,5.0,-2.03,0.2631578947368421,4.0,0.0,5.0
Cc1ccc(S(=O)(=O)N2CC(c3cccc([N+](=O)[O-])c3)C(C(=O)C3CO3)=N2)cc1,1,2.0152200000000002,122.48,415.4270000000002,6.0,-3.11,0.2631578947368421,4.0,0.0,7.0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3Cc3ccccc3)CC2)c(C)c1,1,4.0409400000000035,57.690000000000005,448.58800000000025,5.0,-2.9599999999999986,0.2692307692307692,4.0,0.0,3.0
Cc1ccc(S(=O)(=O)N2[C@@H](c3cccc(Cl)c3)C(C(=O)O)=CC[C@H]2c2cccc(C)c2)cc1,0,5.844840000000005,74.68,482.00100000000026,5.0,-2.9299999999999984,0.19230769230769232,4.0,1.0,3.0
Cc1ccc(S(=O)(=O)N2[C@@H](c3cccc(Cl)c3)C(C(=O)O)=CC[C@H]2c2cccc(Cl)c2)cc1,0,6.1898200000000045,74.68,502.4190000000002,5.0,-2.6399999999999983,0.16,4.0,1.0,3.0
Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(N(C)C)cc2)cc1,1,2.5714200000000007,78.50999999999999,333.41300000000007,4.0,-2.5399999999999996,0.1875,2.0,2.0,4.0
Cc1ccc(S(=O)(=O)NC(C)C(=O)Oc2ccc3c(=O)c(-c4ccc([N+](=O)[O-])cc4)c(C)oc3c2)cc1,0,4.257440000000003,145.82,522.5350000000003,7.0,-4.35,0.15384615384615385,4.0,1.0,8.0
Cc1ccc(S(=O)(=O)NCC(=O)Nc2ccc3c(c2)OCCO3)cc1,0,1.6832199999999993,93.73,362.40700000000015,5.0,-2.5799999999999996,0.23529411764705882,3.0,2.0,5.0
Cc1ccc(S(=O)(=O)NCC2CCC(C(=O)NCCCN3CCOCC3)CC2)cc1,0,1.9182200000000005,87.74,437.6060000000004,9.0,-1.48,0.6818181818181818,3.0,2.0,5.0
Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1.Cl,0,2.00062,89.25999999999999,369.314,9.0,-0.6600000000000001,0.5,1.0,2.0,4.0
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,1,2.692520000000001,63.24,351.85500000000013,7.0,-1.6899999999999995,0.23529411764705882,2.0,1.0,3.0
Cc1ccc(S(=O)(=O)Nc2c(O)ccc3ccccc23)cc1,1,3.6546200000000013,66.4,313.37800000000004,3.0,-2.529999999999999,0.058823529411764705,3.0,2.0,3.0
Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(C)cc5)ccc4o3)cc2)cc1,1,5.713240000000005,118.36999999999999,533.6310000000003,7.0,-4.1499999999999995,0.07407407407407407,5.0,2.0,6.0
Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccc(NS(=O)(=O)c5ccc(C)cc5)cc4[nH]3)cc2)cc1,0,5.4483400000000035,121.01999999999998,532.6470000000003,7.0,-4.1499999999999995,0.07407407407407407,5.0,3.0,5.0
Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,0,4.604020000000003,72.2,364.4260000000001,4.0,-3.119999999999999,0.05,4.0,1.0,4.0
Cc1ccc(S(=O)(=O)Nc2ccc(O)c3ccccc23)c(C)c1,1,3.963040000000002,66.4,327.4050000000001,3.0,-2.5299999999999994,0.1111111111111111,3.0,2.0,3.0
Cc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,0,4.604020000000003,72.2,364.42600000000004,4.0,-3.119999999999999,0.05,4.0,1.0,4.0
Cc1ccc(S(=O)(=O)Oc2ccc(C(c3c(C)n[nH]c3O)c3c(C)n[nH]c3O)cc2)cc1,1,3.417160000000001,141.19,454.5080000000001,6.0,-3.7899999999999996,0.18181818181818182,4.0,4.0,7.0
Cc1ccc(S(=O)(=O)c2c(N)n(CCC(C)C)c3nc4ccccc4nc23)cc1,1,4.354020000000004,90.87,408.5270000000001,5.0,-2.9299999999999993,0.2727272727272727,4.0,1.0,6.0
Cc1ccc(S(=O)(=O)c2cc(O)c3cc4ccccc4cc3c2O)cc1,1,4.545420000000003,74.60000000000001,364.4220000000001,2.0,-3.049999999999999,0.047619047619047616,4.0,2.0,4.0
Cc1ccc(S(=O)(=O)c2cc(O)c3ccccc3c2O)cc1,1,3.392220000000001,74.60000000000001,314.3620000000001,2.0,-2.5299999999999994,0.058823529411764705,3.0,2.0,4.0
Cc1ccc(S(=O)(=O)c2cc(O)ccc2O)cc1,1,2.23902,74.60000000000001,264.302,2.0,-2.01,0.07692307692307693,2.0,2.0,4.0
Cc1ccc(S(=O)(=O)c2ccc3ccccc3c2)cc1,1,3.9810200000000027,34.14,282.36400000000003,2.0,-2.1299999999999994,0.058823529411764705,3.0,0.0,2.0
Cc1ccc(SC(=O)c2c(C)noc2-c2cc(C)on2)cc1,1,4.1873600000000035,69.13,314.366,3.0,-2.3399999999999994,0.1875,3.0,0.0,6.0
Cc1ccc(SC(=O)c2sc(C)nc2C(F)(F)F)cc1,1,4.711240000000002,29.96,317.35699999999997,2.0,-1.3399999999999999,0.23076923076923078,2.0,0.0,4.0
Cc1ccc(SC2=CC(=O)c3ccccc3C2=O)cc1,1,4.050220000000003,34.14,280.348,2.0,-2.1299999999999994,0.058823529411764705,3.0,0.0,3.0
Cc1ccc(SCC2=NNC(=O)C2)cc1,1,1.9630199999999998,41.46,220.297,3.0,-1.29,0.2727272727272727,2.0,1.0,3.0
Cc1ccc(SCc2c(C(=O)N/N=C/c3ccoc3)nnn2-c2nonc2N)cc1,0,2.1901199999999994,150.25,424.4460000000002,7.0,-3.9300000000000006,0.1111111111111111,4.0,2.0,11.0
Cc1ccc(SCc2cc(=O)n(C)[nH]2)cc1,1,2.31412,37.79,234.32400000000004,3.0,-1.42,0.25,2.0,1.0,3.0
Cc1ccc(SCc2n[nH]c3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)cc1,1,4.130020000000003,100.86,378.45700000000016,4.0,-3.11,0.2,4.0,2.0,6.0
Cc1ccc(SCc2n[nH]c3c2C(c2ccco2)C(C#N)=C(N)O3)cc1,1,3.821600000000001,100.86,364.4300000000002,4.0,-3.11,0.15789473684210525,4.0,2.0,6.0
Cc1ccc(SCc2n[nH]c3c2C2(CCSCC2)C(C#N)=C(N)O3)cc1,1,3.861500000000002,87.72,384.5300000000002,3.0,-2.0399999999999996,0.3684210526315789,4.0,2.0,6.0
Cc1ccc(S[C@@H](CCN2CC[C@H](C)CCC2=O)c2ccccc2)cc1,1,5.867120000000005,20.310000000000002,367.558,6.0,-1.7399999999999993,0.43478260869565216,3.0,0.0,2.0
Cc1ccc(Sc2c(C)[nH]n(C(C)(C)C)c2=O)cc1,1,3.699440000000002,37.79,276.405,2.0,-1.42,0.4,2.0,1.0,3.0
Cc1ccc(Sc2c([N+](=O)[O-])ncn2C)cc1,0,2.7879200000000006,60.96,249.29500000000002,3.0,-1.8199999999999998,0.18181818181818182,2.0,0.0,5.0
Cc1ccc(Sc2ccc(NC(=O)CCl)cc2)c(C)c1,1,4.631940000000003,29.1,305.83000000000004,4.0,-1.4499999999999997,0.1875,2.0,1.0,2.0
Cc1ccc(Sc2ccc(NC(=O)CCl)cc2)cc1C,1,4.631940000000003,29.1,305.83000000000004,4.0,-1.4499999999999997,0.1875,2.0,1.0,2.0
Cc1ccc(Sc2ncnc3onc(C)c23)cc1,1,3.3858400000000017,51.81,257.318,2.0,-1.88,0.15384615384615385,3.0,0.0,5.0
Cc1ccc(Sc2oc(/C=N/n3cnnc3)cc2Br)cc1,1,3.9754200000000015,56.21,363.24000000000007,4.0,-1.8599999999999994,0.07142857142857142,3.0,0.0,6.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C(=O)c1ccncc1)c1ccc2oc3c(c2c1)CCCC3,0,4.958920000000004,123.62,491.5250000000003,5.0,-4.049999999999999,0.2,5.0,0.0,7.0
Cc1ccc2[nH]c(/C(C#N)=C\c3ccc([N+](=O)[O-])o3)nc2c1,1,3.436700000000002,108.75,294.27000000000004,3.0,-3.4000000000000004,0.06666666666666667,3.0,1.0,5.0
Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCSCC1)CC3,1,2.40982,39.34,329.4690000000001,2.0,-1.46,0.5,4.0,1.0,3.0
Cc1ccc2c(C)cc[n+](CCCS(=O)(=O)[O-])c2c1,1,1.6794399999999998,61.08,279.36099999999993,4.0,-1.46,0.35714285714285715,2.0,0.0,3.0
Cc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2C(=O)CSC1=NCCS1,0,5.932210000000004,32.67,438.6900000000002,2.0,-0.6700000000000003,0.3888888888888889,4.0,0.0,7.0
Cc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2C(=O)CSc1nncn1C,1,5.0170100000000035,51.02,434.63700000000017,3.0,-1.55,0.3333333333333333,4.0,0.0,8.0
Cc1ccc2c(c1)N(C(=O)CSc1nncn1C)C(C)(C)c1ssc(=S)c1-2,0,5.0170100000000035,51.02,434.63700000000017,3.0,-1.5499999999999998,0.3333333333333333,4.0,0.0,8.0
Cc1ccc2c(c1)Oc1ccc(NC(=O)CCl)cc1C(=O)N2,1,3.5303200000000015,67.42999999999999,316.744,2.0,-2.53,0.125,3.0,2.0,3.0
Cc1ccc2c(c1)c1c(n2CC(O)CN2CCCCCC2)CCCC1.Cl,0,4.487220000000005,28.4,376.97200000000015,4.0,-1.03,0.6363636363636364,4.0,1.0,3.0
Cc1ccc2c(c1)c1c3n2CCN(C(=O)CCl)C3CCC1,1,3.408120000000002,25.240000000000002,302.80500000000006,1.0,-1.4799999999999998,0.47058823529411764,4.0,0.0,2.0
Cc1ccc2c(c1)c1nnc(SCC(=O)Nc3ccc(N(C)C)cc3)nc1n2CC(=O)O,1,3.16932,113.24,450.5240000000002,7.0,-3.6599999999999997,0.22727272727272727,4.0,2.0,8.0
Cc1ccc2cc(NC(=O)COc3ccccc3F)ccc2n1,1,3.6998200000000026,51.22,310.32800000000003,4.0,-2.949999999999999,0.1111111111111111,3.0,1.0,3.0
Cc1ccc2nc(-c3ccc(-c4cccc(Cl)c4)cc3)c(NCc3ccccc3)n2c1.O=C(O)C(F)(F)F,1,7.875520000000007,66.63000000000001,537.9690000000003,5.0,-4.299999999999999,0.10344827586206896,5.0,2.0,4.0
Cc1ccc2nc(-c3cccc(N)c3)oc2c1,1,3.3854200000000008,52.05,224.263,1.0,-2.2899999999999996,0.07142857142857142,3.0,1.0,3.0
Cc1ccc2nc(-c3cccs3)oc(=O)c2c1,0,3.224920000000001,43.1,243.287,1.0,-1.9399999999999995,0.07692307692307693,3.0,0.0,4.0
Cc1ccc2nc(C)c(C(=O)NCc3cccs3)n2c1,0,2.942640000000001,46.400000000000006,285.372,3.0,-2.1399999999999992,0.2,3.0,1.0,4.0
Cc1ccc2nc(C)cc(Nc3ccc(N4CCCCC4)cc3)c2c1,0,5.585540000000004,28.160000000000004,331.4630000000001,3.0,-2.5499999999999994,0.3181818181818182,4.0,1.0,3.0
Cc1ccc2nc(N/N=C\c3ccc([N+](=O)[O-])o3)nc(-c3ccccc3)c2c1,0,4.552420000000002,106.45,373.3720000000001,5.0,-4.069999999999999,0.05,4.0,1.0,7.0
Cc1ccc2nsnc2c1NS(=O)(=O)c1c(C)ccc2nsnc12,0,3.113640000000001,97.73,377.4760000000001,3.0,-2.1699999999999995,0.14285714285714285,4.0,1.0,8.0
Cc1cccc(-c2ccc3c(c2)C2CC3CCN2)c1,1,4.183720000000003,12.03,249.35699999999997,1.0,-1.5999999999999996,0.3333333333333333,4.0,1.0,1.0
Cc1cccc(-c2nnc(SCC#N)n2-c2ccccc2)c1,1,3.8584000000000023,54.5,306.394,4.0,-2.5799999999999996,0.11764705882352941,3.0,0.0,5.0
Cc1cccc(-c2noc(C3CCN(C(=O)CCC(F)(F)F)CC3)n2)c1,1,4.0935200000000025,59.230000000000004,367.37100000000004,4.0,-2.3800000000000003,0.5,3.0,0.0,4.0
Cc1cccc(-n2c(SCC(=O)N(C)C3CCS(=O)(=O)C3)nc3ccccc3c2=O)c1C,1,2.740140000000001,89.34,471.6040000000002,5.0,-2.6499999999999995,0.34782608695652173,4.0,0.0,7.0
Cc1cccc(/C=N/NC(=O)C(C)Nc2cccc3ccccc23)n1,1,3.493920000000002,66.38,332.40700000000004,5.0,-3.209999999999999,0.15,3.0,2.0,4.0
Cc1cccc(/N=C2\C(Cl)=C(O)OC2OC(=O)c2ccco2)c1,0,3.8397200000000016,81.26,333.72700000000003,3.0,-2.73,0.125,3.0,1.0,6.0
Cc1cccc(C(=O)N2CCC(Cc3ccccc3)CC2)c1,1,4.089920000000003,20.310000000000002,293.4100000000001,3.0,-2.0899999999999994,0.35,3.0,0.0,1.0
Cc1cccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)c1,1,4.522820000000004,23.550000000000004,368.48000000000013,2.0,-2.909999999999999,0.24,5.0,0.0,2.0
Cc1cccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,0,2.8656200000000016,66.69,325.3680000000001,3.0,-2.8899999999999997,0.2777777777777778,3.0,0.0,4.0
Cc1cccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c1,0,3.610820000000002,23.550000000000004,314.8160000000001,2.0,-1.9999999999999991,0.2777777777777778,3.0,0.0,2.0
Cc1cccc(C(=O)NC2C(=O)NNC2c2ccc(Cl)cc2)c1,0,2.1225199999999997,70.23,329.78700000000003,3.0,-2.369999999999999,0.17647058823529413,3.0,3.0,3.0
Cc1cccc(C(=O)NC2CCN(CC(=O)Nc3ccccc3Cl)CC2)c1,1,3.481320000000002,61.440000000000005,385.8950000000001,5.0,-2.369999999999999,0.3333333333333333,3.0,2.0,3.0
Cc1cccc(C(=O)NNC(=O)c2ccc(NS(=O)(=O)c3cccs3)cc2)c1C,0,3.240540000000002,104.37,429.52300000000014,5.0,-3.169999999999999,0.1,3.0,3.0,5.0
